date,state,new_deaths,new_cases
2020-03-13,Alabama,,
2020-03-14,Alabama,0.0,6.0
2020-03-15,Alabama,0.0,11.0
2020-03-16,Alabama,0.0,6.0
2020-03-17,Alabama,0.0,10.0
2020-03-18,Alabama,0.0,12.0
2020-03-19,Alabama,0.0,27.0
2020-03-20,Alabama,0.0,28.0
2020-03-21,Alabama,0.0,25.0
2020-03-22,Alabama,0.0,26.0
2020-03-23,Alabama,0.0,39.0
2020-03-24,Alabama,0.0,46.0
2020-03-25,Alabama,1.0,144.0
2020-03-26,Alabama,2.0,152.0
2020-03-27,Alabama,1.0,101.0
2020-03-28,Alabama,0.0,81.0
2020-03-29,Alabama,1.0,110.0
2020-03-30,Alabama,6.0,117.0
2020-03-31,Alabama,2.0,52.0
2020-04-01,Alabama,15.0,107.0
2020-04-02,Alabama,4.0,164.0
2020-04-03,Alabama,6.0,265.0
2020-04-04,Alabama,6.0,97.0
2020-04-05,Alabama,1.0,208.0
2020-04-06,Alabama,8.0,165.0
2020-04-07,Alabama,11.0,192.0
2020-04-08,Alabama,3.0,301.0
2020-04-09,Alabama,11.0,340.0
2020-04-10,Alabama,2.0,170.0
2020-04-11,Alabama,13.0,254.0
2020-04-12,Alabama,0.0,321.0
2020-04-13,Alabama,11.0,222.0
2020-04-14,Alabama,10.0,148.0
2020-04-15,Alabama,9.0,288.0
2020-04-16,Alabama,14.0,163.0
2020-04-17,Alabama,14.0,168.0
2020-04-18,Alabama,-4.0,151.0
2020-04-19,Alabama,13.0,180.0
2020-04-20,Alabama,4.0,175.0
2020-04-21,Alabama,22.0,249.0
2020-04-22,Alabama,15.0,283.0
2020-04-23,Alabama,-4.0,222.0
2020-04-24,Alabama,12.0,194.0
2020-04-25,Alabama,4.0,187.0
2020-04-26,Alabama,6.0,208.0
2020-04-27,Alabama,9.0,118.0
2020-04-28,Alabama,14.0,211.0
2020-04-29,Alabama,20.0,175.0
2020-04-30,Alabama,10.0,143.0
2020-05-01,Alabama,17.0,226.0
2020-05-02,Alabama,-1.0,317.0
2020-05-03,Alabama,2.0,277.0
2020-05-04,Alabama,8.0,224.0
2020-05-05,Alabama,17.0,325.0
2020-05-06,Alabama,28.0,254.0
2020-05-07,Alabama,26.0,355.0
2020-05-08,Alabama,14.0,339.0
2020-05-09,Alabama,7.0,283.0
2020-05-10,Alabama,3.0,221.0
2020-05-11,Alabama,10.0,275.0
2020-05-12,Alabama,32.0,300.0
2020-05-13,Alabama,15.0,236.0
2020-05-14,Alabama,23.0,401.0
2020-05-15,Alabama,10.0,272.0
2020-05-16,Alabama,2.0,301.0
2020-05-17,Alabama,3.0,97.0
2020-05-18,Alabama,1.0,315.0
2020-05-19,Alabama,15.0,290.0
2020-05-20,Alabama,18.0,676.0
2020-05-21,Alabama,7.0,362.0
2020-05-22,Alabama,12.0,256.0
2020-05-23,Alabama,8.0,479.0
2020-05-24,Alabama,2.0,329.0
2020-05-25,Alabama,15.0,508.0
2020-03-12,Alaska,,
2020-03-13,Alaska,0.0,0.0
2020-03-14,Alaska,0.0,0.0
2020-03-15,Alaska,0.0,0.0
2020-03-16,Alaska,0.0,2.0
2020-03-17,Alaska,0.0,3.0
2020-03-18,Alaska,0.0,3.0
2020-03-19,Alaska,0.0,3.0
2020-03-20,Alaska,0.0,2.0
2020-03-21,Alaska,0.0,7.0
2020-03-22,Alaska,0.0,1.0
2020-03-23,Alaska,0.0,14.0
2020-03-24,Alaska,0.0,6.0
2020-03-25,Alaska,0.0,17.0
2020-03-26,Alaska,0.0,10.0
2020-03-27,Alaska,1.0,16.0
2020-03-28,Alaska,0.0,17.0
2020-03-29,Alaska,0.0,12.0
2020-03-30,Alaska,1.0,5.0
2020-03-31,Alaska,0.0,14.0
2020-04-01,Alaska,0.0,10.0
2020-04-02,Alaska,0.0,3.0
2020-04-03,Alaska,0.0,10.0
2020-04-04,Alaska,1.0,13.0
2020-04-05,Alaska,1.0,14.0
2020-04-06,Alaska,0.0,6.0
2020-04-07,Alaska,0.0,22.0
2020-04-08,Alaska,1.0,13.0
2020-04-09,Alaska,0.0,9.0
2020-04-10,Alaska,0.0,11.0
2020-04-11,Alaska,1.0,11.0
2020-04-12,Alaska,0.0,15.0
2020-04-13,Alaska,0.0,5.0
2020-04-14,Alaska,1.0,8.0
2020-04-15,Alaska,0.0,8.0
2020-04-16,Alaska,0.0,7.0
2020-04-17,Alaska,0.0,9.0
2020-04-18,Alaska,0.0,5.0
2020-04-19,Alaska,0.0,5.0
2020-04-20,Alaska,0.0,2.0
2020-04-21,Alaska,0.0,8.0
2020-04-22,Alaska,0.0,6.0
2020-04-23,Alaska,0.0,2.0
2020-04-24,Alaska,0.0,2.0
2020-04-25,Alaska,0.0,0.0
2020-04-26,Alaska,0.0,2.0
2020-04-27,Alaska,0.0,4.0
2020-04-28,Alaska,0.0,6.0
2020-04-29,Alaska,0.0,4.0
2020-04-30,Alaska,0.0,0.0
2020-05-01,Alaska,0.0,9.0
2020-05-02,Alaska,0.0,1.0
2020-05-03,Alaska,0.0,3.0
2020-05-04,Alaska,0.0,2.0
2020-05-05,Alaska,0.0,1.0
2020-05-06,Alaska,1.0,1.0
2020-05-07,Alaska,0.0,3.0
2020-05-08,Alaska,0.0,3.0
2020-05-09,Alaska,0.0,1.0
2020-05-10,Alaska,0.0,1.0
2020-05-11,Alaska,0.0,2.0
2020-05-12,Alaska,0.0,3.0
2020-05-13,Alaska,0.0,0.0
2020-05-14,Alaska,0.0,4.0
2020-05-15,Alaska,0.0,1.0
2020-05-16,Alaska,0.0,4.0
2020-05-17,Alaska,0.0,4.0
2020-05-18,Alaska,0.0,3.0
2020-05-19,Alaska,0.0,0.0
2020-05-20,Alaska,0.0,3.0
2020-05-21,Alaska,0.0,0.0
2020-05-22,Alaska,0.0,2.0
2020-05-23,Alaska,0.0,5.0
2020-05-24,Alaska,0.0,0.0
2020-05-25,Alaska,0.0,3.0
2020-01-26,Arizona,,
2020-01-27,Arizona,0.0,0.0
2020-01-28,Arizona,0.0,0.0
2020-01-29,Arizona,0.0,0.0
2020-01-30,Arizona,0.0,0.0
2020-01-31,Arizona,0.0,0.0
2020-02-01,Arizona,0.0,0.0
2020-02-02,Arizona,0.0,0.0
2020-02-03,Arizona,0.0,0.0
2020-02-04,Arizona,0.0,0.0
2020-02-05,Arizona,0.0,0.0
2020-02-06,Arizona,0.0,0.0
2020-02-07,Arizona,0.0,0.0
2020-02-08,Arizona,0.0,0.0
2020-02-09,Arizona,0.0,0.0
2020-02-10,Arizona,0.0,0.0
2020-02-11,Arizona,0.0,0.0
2020-02-12,Arizona,0.0,0.0
2020-02-13,Arizona,0.0,0.0
2020-02-14,Arizona,0.0,0.0
2020-02-15,Arizona,0.0,0.0
2020-02-16,Arizona,0.0,0.0
2020-02-17,Arizona,0.0,0.0
2020-02-18,Arizona,0.0,0.0
2020-02-19,Arizona,0.0,0.0
2020-02-20,Arizona,0.0,0.0
2020-02-21,Arizona,0.0,0.0
2020-02-22,Arizona,0.0,0.0
2020-02-23,Arizona,0.0,0.0
2020-02-24,Arizona,0.0,0.0
2020-02-25,Arizona,0.0,0.0
2020-02-26,Arizona,0.0,0.0
2020-02-27,Arizona,0.0,0.0
2020-02-28,Arizona,0.0,0.0
2020-02-29,Arizona,0.0,0.0
2020-03-01,Arizona,0.0,0.0
2020-03-02,Arizona,0.0,0.0
2020-03-03,Arizona,0.0,1.0
2020-03-04,Arizona,0.0,0.0
2020-03-05,Arizona,0.0,0.0
2020-03-06,Arizona,0.0,1.0
2020-03-07,Arizona,0.0,2.0
2020-03-08,Arizona,0.0,0.0
2020-03-09,Arizona,0.0,1.0
2020-03-10,Arizona,0.0,0.0
2020-03-11,Arizona,0.0,3.0
2020-03-12,Arizona,0.0,0.0
2020-03-13,Arizona,0.0,0.0
2020-03-14,Arizona,0.0,3.0
2020-03-15,Arizona,0.0,1.0
2020-03-16,Arizona,0.0,5.0
2020-03-17,Arizona,0.0,2.0
2020-03-18,Arizona,0.0,8.0
2020-03-19,Arizona,0.0,19.0
2020-03-20,Arizona,1.0,23.0
2020-03-21,Arizona,0.0,34.0
2020-03-22,Arizona,1.0,49.0
2020-03-23,Arizona,0.0,81.0
2020-03-24,Arizona,4.0,92.0
2020-03-25,Arizona,0.0,76.0
2020-03-26,Arizona,2.0,106.0
2020-03-27,Arizona,7.0,157.0
2020-03-28,Arizona,0.0,108.0
2020-03-29,Arizona,3.0,156.0
2020-03-30,Arizona,2.0,240.0
2020-03-31,Arizona,4.0,129.0
2020-04-01,Arizona,5.0,115.0
2020-04-02,Arizona,6.0,187.0
2020-04-03,Arizona,6.0,169.0
2020-04-04,Arizona,12.0,250.0
2020-04-05,Arizona,11.0,250.0
2020-04-06,Arizona,3.0,196.0
2020-04-07,Arizona,10.0,110.0
2020-04-08,Arizona,3.0,151.0
2020-04-09,Arizona,9.0,292.0
2020-04-10,Arizona,8.0,94.0
2020-04-11,Arizona,15.0,281.0
2020-04-12,Arizona,5.0,146.0
2020-04-13,Arizona,5.0,163.0
2020-04-14,Arizona,9.0,104.0
2020-04-15,Arizona,11.0,156.0
2020-04-16,Arizona,10.0,272.0
2020-04-17,Arizona,22.0,273.0
2020-04-18,Arizona,7.0,212.0
2020-04-19,Arizona,7.0,210.0
2020-04-20,Arizona,3.0,135.0
2020-04-21,Arizona,22.0,187.0
2020-04-22,Arizona,23.0,208.0
2020-04-23,Arizona,21.0,310.0
2020-04-24,Arizona,11.0,276.0
2020-04-25,Arizona,7.0,235.0
2020-04-26,Arizona,2.0,246.0
2020-04-27,Arizona,0.0,190.0
2020-04-28,Arizona,20.0,232.0
2020-04-29,Arizona,11.0,254.0
2020-04-30,Arizona,12.0,446.0
2020-05-01,Arizona,10.0,314.0
2020-05-02,Arizona,23.0,402.0
2020-05-03,Arizona,9.0,276.0
2020-05-04,Arizona,0.0,279.0
2020-05-05,Arizona,33.0,386.0
2020-05-06,Arizona,31.0,402.0
2020-05-07,Arizona,24.0,238.0
2020-05-08,Arizona,67.0,581.0
2020-05-09,Arizona,15.0,434.0
2020-05-10,Arizona,4.0,159.0
2020-05-11,Arizona,6.0,261.0
2020-05-12,Arizona,20.0,356.0
2020-05-13,Arizona,32.0,440.0
2020-05-14,Arizona,30.0,498.0
2020-05-15,Arizona,27.0,495.0
2020-05-16,Arizona,28.0,462.0
2020-05-17,Arizona,1.0,306.0
2020-05-18,Arizona,6.0,233.0
2020-05-19,Arizona,18.0,396.0
2020-05-20,Arizona,43.0,331.0
2020-05-21,Arizona,16.0,418.0
2020-05-22,Arizona,12.0,293.0
2020-05-23,Arizona,24.0,432.0
2020-05-24,Arizona,1.0,299.0
2020-05-25,Arizona,6.0,222.0
2020-03-11,Arkansas,,
2020-03-12,Arkansas,0.0,5.0
2020-03-13,Arkansas,0.0,1.0
2020-03-14,Arkansas,0.0,2.0
2020-03-15,Arkansas,0.0,7.0
2020-03-16,Arkansas,0.0,6.0
2020-03-17,Arkansas,0.0,0.0
2020-03-18,Arkansas,0.0,11.0
2020-03-19,Arkansas,0.0,29.0
2020-03-20,Arkansas,0.0,38.0
2020-03-21,Arkansas,0.0,18.0
2020-03-22,Arkansas,0.0,47.0
2020-03-23,Arkansas,0.0,36.0
2020-03-24,Arkansas,2.0,30.0
2020-03-25,Arkansas,0.0,76.0
2020-03-26,Arkansas,1.0,43.0
2020-03-27,Arkansas,0.0,35.0
2020-03-28,Arkansas,2.0,24.0
2020-03-29,Arkansas,1.0,40.0
2020-03-30,Arkansas,1.0,59.0
2020-03-31,Arkansas,1.0,56.0
2020-04-01,Arkansas,2.0,60.0
2020-04-02,Arkansas,2.0,59.0
2020-04-03,Arkansas,0.0,55.0
2020-04-04,Arkansas,2.0,5.0
2020-04-05,Arkansas,2.0,110.0
2020-04-06,Arkansas,0.0,74.0
2020-04-07,Arkansas,2.0,70.0
2020-04-08,Arkansas,0.0,80.0
2020-04-09,Arkansas,3.0,69.0
2020-04-10,Arkansas,3.0,56.0
2020-04-11,Arkansas,1.0,26.0
2020-04-12,Arkansas,2.0,52.0
2020-04-13,Arkansas,3.0,195.0
2020-04-14,Arkansas,2.0,23.0
2020-04-15,Arkansas,2.0,101.0
2020-04-16,Arkansas,3.0,21.0
2020-04-17,Arkansas,0.0,75.0
2020-04-18,Arkansas,1.0,82.0
2020-04-19,Arkansas,1.0,4.0
2020-04-20,Arkansas,3.0,190.0
2020-04-21,Arkansas,1.0,291.0
2020-04-22,Arkansas,1.0,130.0
2020-04-23,Arkansas,1.0,207.0
2020-04-24,Arkansas,2.0,211.0
2020-04-25,Arkansas,1.0,99.0
2020-04-26,Arkansas,2.0,92.0
2020-04-27,Arkansas,1.0,68.0
2020-04-28,Arkansas,6.0,58.0
2020-04-29,Arkansas,2.0,80.0
2020-04-30,Arkansas,2.0,74.0
2020-05-01,Arkansas,3.0,29.0
2020-05-02,Arkansas,8.0,62.0
2020-05-03,Arkansas,4.0,59.0
2020-05-04,Arkansas,4.0,38.0
2020-05-05,Arkansas,3.0,56.0
2020-05-06,Arkansas,4.0,86.0
2020-05-07,Arkansas,1.0,83.0
2020-05-08,Arkansas,0.0,53.0
2020-05-09,Arkansas,0.0,0.0
2020-05-10,Arkansas,3.0,265.0
2020-05-11,Arkansas,3.0,31.0
2020-05-12,Arkansas,1.0,121.0
2020-05-13,Arkansas,2.0,72.0
2020-05-14,Arkansas,1.0,130.0
2020-05-15,Arkansas,0.0,97.0
2020-05-16,Arkansas,0.0,115.0
2020-05-17,Arkansas,0.0,181.0
2020-05-18,Arkansas,2.0,54.0
2020-05-19,Arkansas,2.0,110.0
2020-05-20,Arkansas,5.0,80.0
2020-05-21,Arkansas,3.0,455.0
2020-05-22,Arkansas,3.0,154.0
2020-05-23,Arkansas,2.0,163.0
2020-05-24,Arkansas,1.0,147.0
2020-05-25,Arkansas,1.0,107.0
2020-01-25,California,,
2020-01-26,California,0.0,1.0
2020-01-27,California,0.0,0.0
2020-01-28,California,0.0,0.0
2020-01-29,California,0.0,0.0
2020-01-30,California,0.0,0.0
2020-01-31,California,0.0,1.0
2020-02-01,California,0.0,0.0
2020-02-02,California,0.0,3.0
2020-02-03,California,0.0,0.0
2020-02-04,California,0.0,0.0
2020-02-05,California,0.0,0.0
2020-02-06,California,0.0,0.0
2020-02-07,California,0.0,0.0
2020-02-08,California,0.0,0.0
2020-02-09,California,0.0,0.0
2020-02-10,California,0.0,1.0
2020-02-11,California,0.0,0.0
2020-02-12,California,0.0,0.0
2020-02-13,California,0.0,0.0
2020-02-14,California,0.0,0.0
2020-02-15,California,0.0,0.0
2020-02-16,California,0.0,0.0
2020-02-17,California,0.0,0.0
2020-02-18,California,0.0,0.0
2020-02-19,California,0.0,0.0
2020-02-20,California,0.0,1.0
2020-02-21,California,0.0,1.0
2020-02-22,California,0.0,0.0
2020-02-23,California,0.0,0.0
2020-02-24,California,0.0,2.0
2020-02-25,California,0.0,0.0
2020-02-26,California,0.0,15.0
2020-02-27,California,0.0,0.0
2020-02-28,California,0.0,1.0
2020-02-29,California,0.0,1.0
2020-03-01,California,0.0,5.0
2020-03-02,California,0.0,5.0
2020-03-03,California,0.0,7.0
2020-03-04,California,1.0,10.0
2020-03-05,California,0.0,12.0
2020-03-06,California,0.0,14.0
2020-03-07,California,0.0,19.0
2020-03-08,California,0.0,12.0
2020-03-09,California,1.0,60.0
2020-03-10,California,1.0,7.0
2020-03-11,California,1.0,23.0
2020-03-12,California,0.0,50.0
2020-03-13,California,1.0,68.0
2020-03-14,California,0.0,61.0
2020-03-15,California,1.0,97.0
2020-03-16,California,5.0,110.0
2020-03-17,California,3.0,144.0
2020-03-18,California,3.0,161.0
2020-03-19,California,2.0,174.0
2020-03-20,California,5.0,216.0
2020-03-21,California,4.0,261.0
2020-03-22,California,7.0,307.0
2020-03-23,California,4.0,389.0
2020-03-24,California,13.0,404.0
2020-03-25,California,15.0,539.0
2020-03-26,California,15.0,877.0
2020-03-27,California,20.0,854.0
2020-03-28,California,19.0,651.0
2020-03-29,California,9.0,701.0
2020-03-30,California,16.0,1155.0
2020-03-31,California,37.0,1161.0
2020-04-01,California,29.0,1234.0
2020-04-02,California,35.0,1374.0
2020-04-03,California,35.0,1379.0
2020-04-04,California,41.0,1227.0
2020-04-05,California,26.0,1280.0
2020-04-06,California,37.0,1208.0
2020-04-07,California,61.0,1256.0
2020-04-08,California,59.0,1503.0
2020-04-09,California,42.0,1148.0
2020-04-10,California,46.0,1175.0
2020-04-11,California,38.0,1055.0
2020-04-12,California,44.0,902.0
2020-04-13,California,49.0,1011.0
2020-04-14,California,53.0,1424.0
2020-04-15,California,107.0,1349.0
2020-04-16,California,86.0,1035.0
2020-04-17,California,79.0,1256.0
2020-04-18,California,96.0,1431.0
2020-04-19,California,30.0,715.0
2020-04-20,California,47.0,2318.0
2020-04-21,California,93.0,1982.0
2020-04-22,California,109.0,1729.0
2020-04-23,California,123.0,1961.0
2020-04-24,California,71.0,1834.0
2020-04-25,California,73.0,1222.0
2020-04-26,California,24.0,1101.0
2020-04-27,California,84.0,1517.0
2020-04-28,California,84.0,1362.0
2020-04-29,California,77.0,2334.0
2020-04-30,California,96.0,1566.0
2020-05-01,California,90.0,1848.0
2020-05-02,California,66.0,1435.0
2020-05-03,California,22.0,1319.0
2020-05-04,California,62.0,1261.0
2020-05-05,California,89.0,2515.0
2020-05-06,California,92.0,1939.0
2020-05-07,California,83.0,1694.0
2020-05-08,California,89.0,2135.0
2020-05-09,California,82.0,2208.0
2020-05-10,California,37.0,1227.0
2020-05-11,California,51.0,1463.0
2020-05-12,California,82.0,1636.0
2020-05-13,California,112.0,2068.0
2020-05-14,California,25.0,1729.0
2020-05-15,California,153.0,2068.0
2020-05-16,California,62.0,1918.0
2020-05-17,California,36.0,1433.0
2020-05-18,California,32.0,1577.0
2020-05-19,California,100.0,2038.0
2020-05-20,California,92.0,2144.0
2020-05-21,California,110.0,2363.0
2020-05-22,California,66.0,2313.0
2020-05-23,California,78.0,2014.0
2020-05-24,California,22.0,1928.0
2020-05-25,California,18.0,2274.0
2020-03-05,Colorado,,
2020-03-06,Colorado,0.0,6.0
2020-03-07,Colorado,0.0,0.0
2020-03-08,Colorado,0.0,0.0
2020-03-09,Colorado,0.0,4.0
2020-03-10,Colorado,0.0,5.0
2020-03-11,Colorado,0.0,17.0
2020-03-12,Colorado,1.0,15.0
2020-03-13,Colorado,1.0,29.0
2020-03-14,Colorado,0.0,25.0
2020-03-15,Colorado,0.0,33.0
2020-03-16,Colorado,0.0,25.0
2020-03-17,Colorado,1.0,22.0
2020-03-18,Colorado,0.0,33.0
2020-03-19,Colorado,2.0,62.0
2020-03-20,Colorado,0.0,86.0
2020-03-21,Colorado,1.0,111.0
2020-03-22,Colorado,1.0,116.0
2020-03-23,Colorado,3.0,130.0
2020-03-24,Colorado,1.0,191.0
2020-03-25,Colorado,8.0,174.0
2020-03-26,Colorado,5.0,346.0
2020-03-27,Colorado,7.0,303.0
2020-03-28,Colorado,13.0,326.0
2020-03-29,Colorado,3.0,254.0
2020-03-30,Colorado,4.0,313.0
2020-03-31,Colorado,18.0,362.0
2020-04-01,Colorado,11.0,356.0
2020-04-02,Colorado,16.0,382.0
2020-04-03,Colorado,14.0,454.0
2020-04-04,Colorado,16.0,392.0
2020-04-05,Colorado,14.0,376.0
2020-04-06,Colorado,10.0,222.0
2020-04-07,Colorado,29.0,257.0
2020-04-08,Colorado,13.0,226.0
2020-04-09,Colorado,35.0,547.0
2020-04-10,Colorado,26.0,308.0
2020-04-11,Colorado,21.0,383.0
2020-04-12,Colorado,16.0,410.0
2020-04-13,Colorado,18.0,388.0
2020-04-14,Colorado,21.0,250.0
2020-04-15,Colorado,26.0,339.0
2020-04-16,Colorado,19.0,395.0
2020-04-17,Colorado,15.0,372.0
2020-04-18,Colorado,20.0,386.0
2020-04-19,Colorado,12.0,297.0
2020-04-20,Colorado,27.0,376.0
2020-04-21,Colorado,36.0,341.0
2020-04-22,Colorado,42.0,431.0
2020-04-23,Colorado,31.0,384.0
2020-04-24,Colorado,115.0,993.0
2020-04-25,Colorado,-2.0,712.0
2020-04-26,Colorado,8.0,473.0
2020-04-27,Colorado,27.0,364.0
2020-04-28,Colorado,29.0,435.0
2020-04-29,Colorado,30.0,441.0
2020-04-30,Colorado,11.0,527.0
2020-05-01,Colorado,43.0,454.0
2020-05-02,Colorado,12.0,457.0
2020-05-03,Colorado,10.0,409.0
2020-05-04,Colorado,9.0,272.0
2020-05-05,Colorado,52.0,457.0
2020-05-06,Colorado,18.0,464.0
2020-05-07,Colorado,23.0,544.0
2020-05-08,Colorado,16.0,455.0
2020-05-09,Colorado,7.0,548.0
2020-05-10,Colorado,4.0,328.0
2020-05-11,Colorado,17.0,198.0
2020-05-12,Colorado,23.0,310.0
2020-05-13,Colorado,53.0,339.0
2020-05-14,Colorado,29.0,371.0
2020-05-15,Colorado,59.0,394.0
2020-05-16,Colorado,42.0,397.0
2020-05-17,Colorado,23.0,305.0
2020-05-18,Colorado,9.0,265.0
2020-05-19,Colorado,33.0,280.0
2020-05-20,Colorado,42.0,315.0
2020-05-21,Colorado,11.0,392.0
2020-05-22,Colorado,14.0,295.0
2020-05-23,Colorado,3.0,476.0
2020-05-24,Colorado,5.0,208.0
2020-05-25,Colorado,1.0,116.0
2020-03-08,Connecticut,,
2020-03-09,Connecticut,0.0,1.0
2020-03-10,Connecticut,0.0,0.0
2020-03-11,Connecticut,0.0,1.0
2020-03-12,Connecticut,0.0,3.0
2020-03-13,Connecticut,0.0,5.0
2020-03-14,Connecticut,0.0,9.0
2020-03-15,Connecticut,0.0,6.0
2020-03-16,Connecticut,0.0,15.0
2020-03-17,Connecticut,0.0,27.0
2020-03-18,Connecticut,1.0,28.0
2020-03-19,Connecticut,3.0,63.0
2020-03-20,Connecticut,0.0,35.0
2020-03-21,Connecticut,1.0,29.0
2020-03-22,Connecticut,3.0,104.0
2020-03-23,Connecticut,2.0,88.0
2020-03-24,Connecticut,2.0,203.0
2020-03-25,Connecticut,7.0,257.0
2020-03-26,Connecticut,2.0,137.0
2020-03-27,Connecticut,6.0,279.0
2020-03-28,Connecticut,6.0,233.0
2020-03-29,Connecticut,1.0,469.0
2020-03-30,Connecticut,2.0,578.0
2020-03-31,Connecticut,33.0,557.0
2020-04-01,Connecticut,16.0,429.0
2020-04-02,Connecticut,27.0,267.0
2020-04-03,Connecticut,20.0,1091.0
2020-04-04,Connecticut,33.0,361.0
2020-04-05,Connecticut,24.0,399.0
2020-04-06,Connecticut,17.0,1231.0
2020-04-07,Connecticut,71.0,875.0
2020-04-08,Connecticut,58.0,1000.0
2020-04-09,Connecticut,45.0,1003.0
2020-04-10,Connecticut,68.0,754.0
2020-04-11,Connecticut,46.0,972.0
2020-04-12,Connecticut,60.0,525.0
2020-04-13,Connecticut,48.0,1346.0
2020-04-14,Connecticut,69.0,608.0
2020-04-15,Connecticut,197.0,766.0
2020-04-16,Connecticut,103.0,1129.0
2020-04-17,Connecticut,65.0,925.0
2020-04-18,Connecticut,50.0,741.0
2020-04-19,Connecticut,41.0,412.0
2020-04-20,Connecticut,204.0,1853.0
2020-04-21,Connecticut,92.0,545.0
2020-04-22,Connecticut,121.0,2109.0
2020-04-23,Connecticut,95.0,631.0
2020-04-24,Connecticut,125.0,821.0
2020-04-25,Connecticut,98.0,661.0
2020-04-26,Connecticut,63.0,687.0
2020-04-27,Connecticut,87.0,728.0
2020-04-28,Connecticut,77.0,315.0
2020-04-29,Connecticut,79.0,455.0
2020-04-30,Connecticut,89.0,933.0
2020-05-01,Connecticut,82.0,1064.0
2020-05-02,Connecticut,97.0,523.0
2020-05-03,Connecticut,0.0,0.0
2020-05-04,Connecticut,120.0,686.0
2020-05-05,Connecticut,77.0,648.0
2020-05-06,Connecticut,85.0,374.0
2020-05-07,Connecticut,79.0,789.0
2020-05-08,Connecticut,77.0,627.0
2020-05-09,Connecticut,58.0,573.0
2020-05-10,Connecticut,35.0,570.0
2020-05-11,Connecticut,41.0,211.0
2020-05-12,Connecticut,33.0,568.0
2020-05-13,Connecticut,84.0,522.0
2020-05-14,Connecticut,94.0,609.0
2020-05-15,Connecticut,66.0,621.0
2020-05-16,Connecticut,54.0,618.0
2020-05-17,Connecticut,69.0,716.0
2020-05-18,Connecticut,41.0,697.0
2020-05-19,Connecticut,23.0,314.0
2020-05-20,Connecticut,57.0,587.0
2020-05-21,Connecticut,53.0,191.0
2020-05-22,Connecticut,55.0,432.0
2020-05-23,Connecticut,38.0,382.0
2020-05-24,Connecticut,18.0,446.0
2020-05-25,Connecticut,49.0,405.0
2020-03-11,Delaware,,
2020-03-12,Delaware,0.0,3.0
2020-03-13,Delaware,0.0,0.0
2020-03-14,Delaware,0.0,0.0
2020-03-15,Delaware,0.0,3.0
2020-03-16,Delaware,0.0,1.0
2020-03-17,Delaware,0.0,8.0
2020-03-18,Delaware,0.0,10.0
2020-03-19,Delaware,0.0,4.0
2020-03-20,Delaware,0.0,9.0
2020-03-21,Delaware,0.0,6.0
2020-03-22,Delaware,0.0,11.0
2020-03-23,Delaware,0.0,31.0
2020-03-24,Delaware,0.0,17.0
2020-03-25,Delaware,0.0,15.0
2020-03-26,Delaware,1.0,24.0
2020-03-27,Delaware,1.0,22.0
2020-03-28,Delaware,3.0,49.0
2020-03-29,Delaware,1.0,18.0
2020-03-30,Delaware,1.0,32.0
2020-03-31,Delaware,3.0,55.0
2020-04-01,Delaware,1.0,49.0
2020-04-02,Delaware,1.0,25.0
2020-04-03,Delaware,2.0,57.0
2020-04-04,Delaware,0.0,143.0
2020-04-05,Delaware,0.0,80.0
2020-04-06,Delaware,1.0,110.0
2020-04-07,Delaware,1.0,145.0
2020-04-08,Delaware,3.0,188.0
2020-04-09,Delaware,4.0,93.0
2020-04-10,Delaware,9.0,117.0
2020-04-11,Delaware,1.0,153.0
2020-04-12,Delaware,2.0,146.0
2020-04-13,Delaware,6.0,136.0
2020-04-14,Delaware,2.0,165.0
2020-04-15,Delaware,3.0,88.0
2020-04-16,Delaware,6.0,61.0
2020-04-17,Delaware,9.0,248.0
2020-04-18,Delaware,6.0,215.0
2020-04-19,Delaware,0.0,0.0
2020-04-20,Delaware,5.0,207.0
2020-04-21,Delaware,10.0,186.0
2020-04-22,Delaware,7.0,269.0
2020-04-23,Delaware,3.0,108.0
2020-04-24,Delaware,8.0,134.0
2020-04-25,Delaware,12.0,134.0
2020-04-26,Delaware,8.0,458.0
2020-04-27,Delaware,5.0,128.0
2020-04-28,Delaware,12.0,413.0
2020-04-29,Delaware,7.0,80.0
2020-04-30,Delaware,8.0,79.0
2020-05-01,Delaware,7.0,184.0
2020-05-02,Delaware,9.0,120.0
2020-05-03,Delaware,9.0,170.0
2020-05-04,Delaware,5.0,80.0
2020-05-05,Delaware,5.0,83.0
2020-05-06,Delaware,6.0,407.0
2020-05-07,Delaware,9.0,161.0
2020-05-08,Delaware,11.0,172.0
2020-05-09,Delaware,8.0,166.0
2020-05-10,Delaware,3.0,170.0
2020-05-11,Delaware,1.0,118.0
2020-05-12,Delaware,12.0,176.0
2020-05-13,Delaware,10.0,211.0
2020-05-14,Delaware,13.0,271.0
2020-05-15,Delaware,11.0,150.0
2020-05-16,Delaware,15.0,174.0
2020-05-17,Delaware,4.0,123.0
2020-05-18,Delaware,7.0,199.0
2020-05-19,Delaware,7.0,168.0
2020-05-20,Delaware,6.0,157.0
2020-05-21,Delaware,7.0,192.0
2020-05-22,Delaware,5.0,143.0
2020-05-23,Delaware,2.0,161.0
2020-05-24,Delaware,2.0,119.0
2020-05-25,Delaware,6.0,156.0
2020-03-07,District of Columbia,,
2020-03-08,District of Columbia,0.0,0.0
2020-03-09,District of Columbia,0.0,3.0
